Path,Type,Event frame,Sequence frame,Player_1 keypoints,Player_2 keypoints
videos/game_1.mp4,empty_event,10454,-2,"[[364.72833251953125, 329.96771240234375, 0.7387754321098328], [363.2928161621094, 319.89996337890625, 0.8906006217002869], [353.2442321777344, 318.46173095703125, 1.381135106086731], [313.0498962402344, 327.0911865234375, 0.18906185030937195], [313.0498962402344, 325.6529541015625, 0.617210328578949], [343.1956481933594, 387.4976501464844, 0.2740038335323334], [264.24249267578125, 393.2506103515625, 0.18049900233745575], [358.98626708984375, 434.9598693847656, 0.12589570879936218], [248.45187377929688, 479.5455627441406, 0.34628334641456604], [374.77691650390625, 447.9040832519531, 0.08695126324892044], [315.9209289550781, 463.724853515625, 0.35204893350601196], [300.1302795410156, 524.1312866210938, 0.12305358052253723], [248.45187377929688, 524.1312866210938, 0.11402477324008942], [347.502197265625, 606.1114501953125, 0.19742363691329956], [272.8555603027344, 624.8086547851562, 0.3697983920574188], [318.7919616699219, 709.6653442382812, 0.3266630172729492], [242.70980834960938, 745.62158203125, 0.24337568879127502]]","[[1453.798828125, 413.98529052734375, 0.39895957708358765], [1459.5262451171875, 403.9306640625, 0.5725703239440918], [1448.0714111328125, 403.9306640625, 0.454593688249588], [1492.4588623046875, 389.5668640136719, 0.3708605170249939], [1448.0714111328125, 391.0032043457031, 0.06976868957281113], [1554.0284423828125, 398.18511962890625, 0.10543308407068253], [1466.685546875, 396.7487487792969, 0.05720053240656853], [1595.55224609375, 487.2406311035156, 0.40692517161369324], [1426.5936279296875, 439.8401184082031, 0.04502806067466736], [1562.61962890625, 554.7505493164062, 0.446660578250885], [1448.0714111328125, 434.0946350097656, 0.036600228399038315], [1528.255126953125, 543.2594604492188, 0.1147625520825386], [1465.2535400390625, 540.38671875, 0.15044361352920532], [1498.1861572265625, 625.133056640625, 0.2780110239982605], [1432.321044921875, 635.187744140625, 0.33667510747909546], [1469.5491943359375, 744.3526000976562, 0.2085946500301361], [1462.389892578125, 725.6796875, 0.24638479948043823]]"
videos/game_1.mp4,empty_event,10454,-1,"[[363.4795227050781, 330.41717529296875, 0.8717061877250671], [363.4795227050781, 320.3484802246094, 0.9229943156242371], [351.9834289550781, 318.9101257324219, 1.3746109008789062], [313.18402099609375, 327.5404357910156, 0.14452502131462097], [313.18402099609375, 326.1020202636719, 0.5515120029449463], [341.92431640625, 387.95257568359375, 0.26776358485221863], [262.8885192871094, 393.7060852050781, 0.1607118844985962], [363.4795227050781, 439.7344055175781, 0.11500934511423111], [248.51837158203125, 480.0091247558594, 0.34820306301116943], [376.41265869140625, 445.4878845214844, 0.08225355297327042], [316.05804443359375, 462.7485656738281, 0.35878288745880127], [300.2508850097656, 524.5990600585938, 0.12272994220256805], [248.51837158203125, 524.5990600585938, 0.11498817056417465], [347.67236328125, 608.0253295898438, 0.2198910266160965], [271.5105895996094, 626.724365234375, 0.3617516756057739], [317.49505615234375, 710.1505737304688, 0.2628288269042969], [241.3332977294922, 748.9869995117188, 0.23393401503562927]]","[[1453.8525390625, 415.5740051269531, 0.3995540142059326], [1459.6126708984375, 405.49822998046875, 0.44133731722831726], [1448.092529296875, 404.058837890625, 0.41531243920326233], [1491.2933349609375, 391.104248046875, 0.3456944227218628], [1448.092529296875, 392.54364013671875, 0.08693480491638184], [1551.7742919921875, 399.7406311035156, 0.10539338737726212], [1468.2528076171875, 399.7406311035156, 0.05219673737883568], [1596.4151611328125, 486.1045227050781, 0.3696473240852356], [1446.6524658203125, 437.1650085449219, 0.060564808547496796], [1567.6146240234375, 553.7562255859375, 0.3774584233760834], [1439.4522705078125, 491.8621520996094, 0.049652405083179474], [1528.73388671875, 542.2410278320312, 0.128838449716568], [1469.69287109375, 535.0440673828125, 0.11563444137573242], [1498.4932861328125, 627.16552734375, 0.3092247545719147], [1433.6922607421875, 635.8019409179688, 0.32229021191596985], [1476.89306640625, 746.6356201171875, 0.3399607241153717], [1462.4927978515625, 722.1658325195312, 0.3933216333389282]]"
videos/game_1.mp4,empty_event,10454,0,"[[362.687255859375, 329.037109375, 0.6945051550865173], [362.687255859375, 320.4120178222656, 0.6576988697052002], [352.667236328125, 320.4120178222656, 0.9789480566978455], [359.82440185546875, 327.599609375, 0.10793759673833847], [311.15576171875, 326.1620788574219, 0.6404557228088379], [342.6472473144531, 392.28790283203125, 0.26359447836875916], [263.9185791015625, 393.72540283203125, 0.1863722950220108], [362.687255859375, 439.72601318359375, 0.10539156943559647], [249.60427856445312, 478.5389709472656, 0.43516767024993896], [375.5701599121094, 448.3511047363281, 0.08767936378717422], [314.01861572265625, 461.2887878417969, 0.3471650779247284], [299.704345703125, 527.4146118164062, 0.12406424432992935], [246.74142456054688, 525.97705078125, 0.11917319893836975], [348.37298583984375, 610.7906494140625, 0.21777449548244476], [271.07574462890625, 628.0408325195312, 0.3562699258327484], [318.31292724609375, 705.6668090820312, 0.2867841124534607], [239.58425903320312, 750.2298583984375, 0.23795589804649353]]","[[1453.471923828125, 413.0627136230469, 0.4100050926208496], [1459.2078857421875, 404.44793701171875, 0.5086321234703064], [1447.7357177734375, 401.5763244628906, 0.41013336181640625], [1490.756103515625, 388.6542053222656, 0.3580881953239441], [1447.7357177734375, 390.0899963378906, 0.07758210599422455], [1550.9844970703125, 398.70477294921875, 0.10135766863822937], [1466.3779296875, 398.70477294921875, 0.07186280936002731], [1599.7408447265625, 484.85235595703125, 0.2775842547416687], [1431.961669921875, 434.599609375, 0.12609805166721344], [1571.060791015625, 558.0778198242188, 0.40773525834083557], [1420.4896240234375, 483.41656494140625, 0.1198887750506401], [1530.908447265625, 543.7198486328125, 0.14567941427230835], [1469.2459716796875, 535.1051025390625, 0.13325563073158264], [1500.794189453125, 635.610595703125, 0.369107723236084], [1434.8297119140625, 637.04638671875, 0.3391425907611847], [1480.7181396484375, 754.7814331054688, 0.31863677501678467], [1462.075927734375, 723.1939697265625, 0.5072440505027771]]"
videos/game_1.mp4,empty_event,10454,1,"[[362.204833984375, 331.2327880859375, 0.746732234954834], [362.204833984375, 321.1540222167969, 0.6799899339675903], [352.13134765625, 321.1540222167969, 1.054469347000122], [359.32672119140625, 328.3531494140625, 0.10515545308589935], [311.83721923828125, 326.913330078125, 0.6323297619819641], [342.0577697753906, 393.14520263671875, 0.23836176097393036], [264.3476867675781, 394.58502197265625, 0.1784333735704422], [357.88763427734375, 432.0204162597656, 0.12249445170164108], [248.5178680419922, 480.97442626953125, 0.4191821217536926], [375.1565246582031, 449.2983093261719, 0.08318400382995605], [316.1544189453125, 462.2567138671875, 0.33902356028556824], [300.3245849609375, 529.9284057617188, 0.12246985733509064], [248.5178680419922, 528.4885864257812, 0.1108425185084343], [346.375, 609.1187133789062, 0.17820481956005096], [270.10400390625, 626.3966064453125, 0.3178722560405731], [317.593505859375, 707.0266723632812, 0.27843013405799866], [239.88340759277344, 751.6611938476562, 0.2263403832912445]]","[[1454.345458984375, 413.335693359375, 0.25713250041007996], [1461.5230712890625, 404.7073059082031, 0.37889280915260315], [1450.0389404296875, 403.26922607421875, 0.26525890827178955], [1490.233642578125, 388.8885803222656, 0.3920133113861084], [1451.474365234375, 398.95501708984375, 0.07947144657373428], [1550.525634765625, 397.5169677734375, 0.10152129828929901], [1465.8297119140625, 398.95501708984375, 0.08849410712718964], [1602.20458984375, 486.6771240234375, 0.2988399267196655], [1434.2481689453125, 424.8402404785156, 0.1739078164100647], [1574.929443359375, 558.5804443359375, 0.40329208970069885], [1412.7152099609375, 480.92486572265625, 0.21926920115947723], [1534.7347412109375, 542.76171875, 0.12392596155405045], [1477.31396484375, 526.9429931640625, 0.1088590994477272], [1501.7177734375, 637.6741333007812, 0.38254088163375854], [1434.2481689453125, 639.1122436523438, 0.3864056169986725], [1483.0560302734375, 762.7859497070312, 0.31839239597320557], [1462.9586181640625, 725.396240234375, 0.35600101947784424]]"
videos/game_1.mp4,empty_event,10454,2,"[[362.8554992675781, 332.1246643066406, 0.7675336003303528], [361.4191589355469, 322.05401611328125, 0.9039115309715271], [351.36492919921875, 320.6153564453125, 1.5994011163711548], [311.14794921875, 329.2473449707031, 0.19315043091773987], [311.14794921875, 329.2473449707031, 0.682373583316803], [341.3106994628906, 391.10986328125, 0.24506960809230804], [262.31304931640625, 395.4258728027344, 0.16864705085754395], [361.4191589355469, 437.14715576171875, 0.11690408736467361], [247.94984436035156, 481.7457275390625, 0.3474463224411011], [372.90972900390625, 445.77911376953125, 0.08263134956359863], [312.58428955078125, 464.48175048828125, 0.33513343334198], [299.65740966796875, 527.782958984375, 0.12946781516075134], [246.51353454589844, 526.3442993164062, 0.11974136531352997], [345.6196594238281, 609.7867431640625, 0.19495341181755066], [268.058349609375, 629.9281005859375, 0.37654995918273926], [316.89324951171875, 707.6159057617188, 0.3118688464164734], [237.89561462402344, 755.0918579101562, 0.23335200548171997]]","[[1451.5771484375, 409.1932373046875, 0.48792365193367004], [1460.1741943359375, 402.0072021484375, 0.5014564394950867], [1447.2786865234375, 400.5699768066406, 0.3710046708583832], [1491.6966552734375, 390.5094909667969, 0.45278772711753845], [1451.5771484375, 393.3839416503906, 0.07422152161598206], [1553.3084716796875, 399.1327819824219, 0.12597298622131348], [1471.6368408203125, 400.5699768066406, 0.08921702206134796], [1602.0247802734375, 482.4909973144531, 0.2453729212284088], [1438.681640625, 422.1281433105469, 0.10281898081302643], [1577.666748046875, 561.53759765625, 0.432681143283844], [1411.457763671875, 469.5561218261719, 0.13995200395584106], [1540.412841796875, 541.4166259765625, 0.11099911481142044], [1478.801025390625, 528.4817504882812, 0.10689809173345566], [1503.1591796875, 640.5841674804688, 0.38105377554893494], [1435.81591796875, 640.5841674804688, 0.3154969811439514], [1490.263671875, 764.184326171875, 0.3118961453437805], [1464.47265625, 728.2540283203125, 0.38848569989204407]]"
videos/game_1.mp4,empty_event,10519,-2,"[[354.1768493652344, 383.6710205078125, 1.410601258277893], [355.60870361328125, 375.0317687988281, 0.9556646943092346], [347.0176696777344, 373.59185791015625, 1.2960962057113647], [309.7900390625, 366.3924865722656, 0.4996195435523987], [311.22186279296875, 366.3924865722656, 0.7851337790489197], [281.15338134765625, 405.2691955566406, 0.0539994053542614], [263.97137451171875, 413.908447265625, 0.14663967490196228], [295.4717102050781, 494.5415954589844, 0.08254688233137131], [351.3132019042969, 495.9814453125, 0.22832641005516052], [342.72216796875, 514.6998901367188, 0.19725188612937927], [401.4273681640625, 513.260009765625, 0.2260136604309082], [266.8350524902344, 552.1366577148438, 0.155069500207901], [225.3118896484375, 563.6557006835938, 0.1376451700925827], [315.5173645019531, 596.7728881835938, 0.6643290519714355], [278.2897033691406, 664.4471435546875, 0.5713090300559998], [316.9491882324219, 703.3237915039062, 0.3949979543685913], [210.99354553222656, 794.0361328125, 0.24884146451950073]]","[[1530.227294921875, 378.7671203613281, 1.0357091426849365], [1538.830078125, 362.93572998046875, 0.6922006607055664], [1530.227294921875, 365.81414794921875, 0.5286874771118164], [1577.542724609375, 367.25335693359375, 0.6616715788841248], [1580.4102783203125, 364.37493896484375, 0.41712743043899536], [1616.25537109375, 424.8221130371094, 0.22667208313941956], [1594.748291015625, 424.8221130371094, 0.06085041165351868], [1660.703125, 511.17523193359375, 0.4410630464553833], [1601.9173583984375, 506.8575744628906, 0.08272971957921982], [1571.8074951171875, 550.0341186523438, 0.4616035223007202], [1573.2413330078125, 551.4733276367188, 0.0717943087220192], [1703.7171630859375, 597.5283203125, 0.1357884258031845], [1667.872314453125, 586.0145263671875, 0.11840137839317322], [1642.063720703125, 745.767822265625, 0.559407651424408], [1596.18212890625, 668.0499877929688, 0.6426799297332764], [1712.3199462890625, 906.9602661132812, 0.26666009426116943], [1591.8807373046875, 796.140380859375, 0.3889472484588623]]"
videos/game_1.mp4,empty_event,10519,-1,"[[352.3027038574219, 381.6076965332031, 1.7313648462295532], [355.18218994140625, 371.5389099121094, 1.2314659357070923], [345.10400390625, 370.10052490234375, 1.1929666996002197], [307.6708068847656, 362.9085693359375, 0.7018696665763855], [307.6708068847656, 362.9085693359375, 1.216801404953003], [275.9965515136719, 400.30682373046875, 0.06213534623384476], [265.9183654785156, 414.6907958984375, 0.16944634914398193], [294.7131652832031, 488.0489807128906, 0.13484977185726166], [362.3808898925781, 493.80255126953125, 0.4444093108177185], [343.6642761230469, 513.9401245117188, 0.28035497665405273], [417.0909729003906, 493.80255126953125, 0.24656465649604797], [265.9183654785156, 549.8999633789062, 0.20350958406925201], [222.72618103027344, 561.4071655273438, 0.12546752393245697], [316.3092346191406, 595.9285888671875, 0.8264775276184082], [278.8760070800781, 663.533203125, 0.4679875671863556], [317.7489929199219, 706.68505859375, 0.41610872745513916], [212.64801025390625, 791.5503540039062, 0.28180885314941406]]","[[1533.5015869140625, 378.7838134765625, 1.305832862854004], [1539.2579345703125, 365.8357238769531, 1.2405799627304077], [1533.5015869140625, 365.8357238769531, 0.9732236862182617], [1579.5518798828125, 367.2744140625, 1.3361151218414307], [1579.5518798828125, 365.8357238769531, 0.6085259914398193], [1615.5286865234375, 421.944091796875, 0.20163296163082123], [1598.2598876953125, 424.8214111328125, 0.06642795354127884], [1660.14013671875, 512.5806274414062, 0.46025389432907104], [1609.7725830078125, 506.825927734375, 0.08608169853687286], [1575.2347412109375, 548.5475463867188, 0.36826473474502563], [1529.184326171875, 485.24578857421875, 0.33717256784439087], [1709.068603515625, 591.707763671875, 0.13599003851413727], [1665.896484375, 590.2691040039062, 0.10998696088790894], [1642.871337890625, 744.2073974609375, 0.5682083964347839], [1599.698974609375, 670.8349609375, 0.6454428434371948], [1713.385986328125, 906.7777099609375, 0.28324660658836365], [1598.2598876953125, 800.3157348632812, 0.46827924251556396]]"
videos/game_1.mp4,empty_event,10519,0,"[[349.34075927734375, 379.5495300292969, 0.9132528305053711], [352.2066345214844, 368.0331726074219, 0.971304714679718], [342.1760559082031, 368.0331726074219, 1.3211153745651245], [304.9196472167969, 359.3959045410156, 0.5099050998687744], [306.35260009765625, 360.83544921875, 0.6537570953369141], [297.7549743652344, 412.6590576171875, 0.08134549111127853], [263.3644104003906, 412.6590576171875, 0.21017304062843323], [304.9196472167969, 481.7572021484375, 0.16713127493858337], [353.6395568847656, 475.9990234375, 0.31915372610092163], [347.9078063964844, 510.5481262207031, 0.2964111566543579], [406.6582946777344, 481.7572021484375, 0.2954358160495758], [267.6632385253906, 553.7344360351562, 0.19296784698963165], [226.10800170898438, 562.3717041015625, 0.12428195029497147], [316.3831787109375, 592.6021728515625, 0.7819768786430359], [277.69378662109375, 666.0189208984375, 0.4878813326358795], [319.2490234375, 706.326171875, 0.39773714542388916], [213.2115478515625, 791.2593994140625, 0.2767396867275238]]","[[1532.9786376953125, 378.9248352050781, 1.1796748638153076], [1541.59912109375, 365.9870910644531, 0.8914230465888977], [1534.415283203125, 365.9870910644531, 0.7494593262672424], [1578.955322265625, 367.4245910644531, 1.0305079221725464], [1581.828857421875, 365.9870910644531, 0.4475874900817871], [1617.7481689453125, 417.7381286621094, 0.20213524997234344], [1590.4495849609375, 426.36334228515625, 0.06779225915670395], [1659.4146728515625, 512.6151733398438, 0.5151434540748596], [1614.8746337890625, 506.864990234375, 0.07358403503894806], [1577.5185546875, 549.9909057617188, 0.3758385479450226], [1532.9786376953125, 492.48968505859375, 0.1253909170627594], [1712.5753173828125, 590.2417602539062, 0.13629668951034546], [1669.4720458984375, 588.80419921875, 0.11065305024385452], [1640.736572265625, 741.182373046875, 0.5712335705757141], [1601.9437255859375, 670.743408203125, 0.5826446413993835], [1711.138671875, 903.6232299804688, 0.27543431520462036], [1604.8172607421875, 800.1211547851562, 0.5142888426780701]]"
videos/game_1.mp4,empty_event,10519,1,"[[346.9046630859375, 374.8714599609375, 1.2869443893432617], [349.7774963378906, 364.7962951660156, 1.0166844129562378], [341.1590270996094, 363.3569641113281, 1.6903414726257324], [302.37591552734375, 357.5997314453125, 0.5419352650642395], [303.81231689453125, 357.5997314453125, 0.7093514204025269], [293.7574462890625, 410.8542785644531, 0.08593127131462097], [263.5928039550781, 410.8542785644531, 0.22214357554912567], [306.6851501464844, 479.9412841796875, 0.2272394299507141], [356.95953369140625, 468.4267578125, 0.4628702700138092], [342.5954284667969, 508.72747802734375, 0.44606414437294006], [404.36114501953125, 474.1839904785156, 0.22306597232818604], [267.90203857421875, 553.34619140625, 0.1708998680114746], [229.1189727783203, 561.9820556640625, 0.12889520823955536], [319.61285400390625, 592.2075805664062, 0.7791498899459839], [277.9569091796875, 667.0518188476562, 0.4725800156593323], [319.61285400390625, 707.3525390625, 0.4514879286289215], [211.8820343017578, 792.27197265625, 0.26339536905288696]]","[[1535.795654296875, 379.41192626953125, 1.423220157623291], [1542.978515625, 365.0220031738281, 0.7896487712860107], [1535.795654296875, 366.46099853515625, 0.8077977299690247], [1581.7662353515625, 366.46099853515625, 1.3543680906295776], [1581.7662353515625, 366.46099853515625, 0.4509075880050659], [1619.1173095703125, 415.3868103027344, 0.23390108346939087], [1606.188232421875, 415.3868103027344, 0.061572980135679245], [1659.341796875, 514.6773681640625, 0.5028870105743408], [1626.30029296875, 506.04339599609375, 0.09457377344369888], [1578.89306640625, 550.6522216796875, 0.5080779790878296], [1535.795654296875, 494.5314636230469, 0.046810586005449295], [1713.9317626953125, 590.944091796875, 0.1302422285079956], [1672.2708740234375, 588.0661010742188, 0.1268800050020218], [1640.6661376953125, 739.1604614257812, 0.47466954588890076], [1606.188232421875, 677.28369140625, 0.4736553728580475], [1709.6219482421875, 900.3277587890625, 0.28128641843795776], [1613.3709716796875, 805.3541259765625, 0.44482165575027466]]"
videos/game_1.mp4,empty_event,10519,2,"[[346.11041259765625, 373.1744689941406, 1.578425645828247], [348.98828125, 363.095458984375, 1.2217724323272705], [338.91571044921875, 361.65557861328125, 1.007129430770874], [300.06427001953125, 357.33599853515625, 0.39910250902175903], [301.5032043457031, 357.33599853515625, 0.6585860848426819], [292.8695373535156, 403.41162109375, 0.07266771048307419], [264.0906982421875, 412.05078125, 0.2335527092218399], [307.25897216796875, 478.2844543457031, 0.18371692299842834], [354.7440490722656, 463.88580322265625, 0.25380685925483704], [343.2325134277344, 521.4803466796875, 0.6598455309867859], [410.86279296875, 462.4459533691406, 0.28852590918540955], [271.285400390625, 548.8377075195312, 0.187826007604599], [230.99502563476562, 563.2362670898438, 0.13846233487129211], [320.2094421386719, 593.473388671875, 0.6469537019729614], [278.4801025390625, 664.026611328125, 0.42524951696395874], [320.2094421386719, 702.9029541015625, 0.38265320658683777], [212.2887725830078, 793.6142578125, 0.22453099489212036]]","[[1536.976318359375, 378.9690856933594, 1.2674815654754639], [1544.17724609375, 366.02825927734375, 0.9994674324989319], [1536.976318359375, 366.02825927734375, 0.6944977641105652], [1583.0625, 366.02825927734375, 1.0456457138061523], [1584.502685546875, 366.02825927734375, 0.4395272135734558], [1620.5074462890625, 416.3537292480469, 0.20891164243221283], [1604.6651611328125, 414.91583251953125, 0.05590606853365898], [1659.392333984375, 515.5667724609375, 0.6228116750717163], [1630.5887451171875, 508.3774108886719, 0.07859145849943161], [1581.622314453125, 550.07568359375, 0.7576615810394287], [1544.17724609375, 512.6909790039062, 0.03734515979886055], [1716.9998779296875, 590.3360595703125, 0.12375900149345398], [1676.6748046875, 587.4603271484375, 0.12674202024936676], [1640.6700439453125, 736.998779296875, 0.41759374737739563], [1608.9857177734375, 673.7324829101562, 0.48469042778015137], [1712.6793212890625, 903.7918090820312, 0.2832326591014862], [1621.9476318359375, 806.0165405273438, 0.43298786878585815]]"
videos/game_1.mp4,empty_event,10552,-2,"[[344.2251892089844, 330.57861328125, 0.8021528124809265], [342.7921142578125, 320.5036315917969, 0.5750463008880615], [332.7608337402344, 320.5036315917969, 0.7534672021865845], [296.9349365234375, 329.13934326171875, 0.3650772273540497], [298.3679504394531, 329.13934326171875, 0.9490537047386169], [306.9661865234375, 389.58917236328125, 0.1302291452884674], [268.274169921875, 398.2248840332031, 0.2572423815727234], [274.0063171386719, 468.7497253417969, 0.07275991141796112], [231.01519775390625, 471.62823486328125, 0.5757129192352295], [298.3679504394531, 532.0780639648438, 0.047680873423814774], [269.70721435546875, 519.1245727539062, 0.30624842643737793], [301.2340393066406, 547.9102172851562, 0.16041214764118195], [263.9750671386719, 560.86376953125, 0.13291500508785248], [367.15374755859375, 608.3600463867188, 0.15618541836738586], [281.1715087890625, 667.37060546875, 0.31807956099510193], [332.7608337402344, 704.7919311523438, 0.3371155261993408], [212.3856964111328, 786.8309936523438, 0.23024103045463562]]","[[1628.6287841796875, 419.6228942871094, 1.480362057685852], [1632.9462890625, 409.5549011230469, 1.0193995237350464], [1630.06787109375, 409.5549011230469, 0.6535773277282715], [1661.7301025390625, 409.5549011230469, 0.9767884016036987], [1664.608642578125, 408.1166076660156, 0.5691977143287659], [1671.8045654296875, 465.64788818359375, 0.2485954612493515], [1739.4466552734375, 457.0182189941406, 0.06906174123287201], [1666.0477294921875, 554.8213500976562, 0.8580026626586914], [1788.37939453125, 560.5744018554688, 0.1381598263978958], [1596.96630859375, 625.2970581054688, 0.7700637578964233], [1602.7232666015625, 623.8588256835938, 0.07769325375556946], [1749.5211181640625, 651.1861572265625, 0.10567539185285568], [1739.4466552734375, 648.3096313476562, 0.0440291091799736], [1693.3924560546875, 822.3416137695312, 0.4719897508621216], [1654.5341796875, 700.0877685546875, 0.6347087025642395], [1798.45361328125, 986.3057250976562, 0.26027804613113403], [1686.1964111328125, 835.2861938476562, 0.20288798213005066]]"
videos/game_1.mp4,empty_event,10552,-1,"[[343.7645263671875, 330.76861572265625, 0.9256302118301392], [342.3335266113281, 320.7018737792969, 0.7718787789344788], [332.3164367675781, 320.7018737792969, 0.9189034700393677], [296.5411071777344, 329.33050537109375, 0.34209907054901123], [297.97216796875, 329.33050537109375, 1.1167986392974854], [310.85125732421875, 389.7310485839844, 0.11710459738969803], [269.3518981933594, 398.3597106933594, 0.2515351176261902], [273.6449279785156, 471.7032165527344, 0.07884053885936737], [226.42153930664062, 471.7032165527344, 0.6302212476730347], [299.4031677246094, 540.732421875, 0.05887585133314133], [266.4898681640625, 520.598876953125, 0.4293326437473297], [302.26519775390625, 549.361083984375, 0.17938196659088135], [265.0588684082031, 560.8659057617188, 0.13529632985591888], [366.6607360839844, 605.447265625, 0.14571018517017365], [280.8000183105469, 667.285888671875, 0.3140155076980591], [332.3164367675781, 706.1148681640625, 0.3300912380218506], [212.11141967773438, 785.2108154296875, 0.21538400650024414]]","[[1630.7113037109375, 421.8851623535156, 1.2447079420089722], [1635.03125, 410.3705749511719, 1.0884708166122437], [1633.59130859375, 410.3705749511719, 0.6763269305229187], [1663.831787109375, 410.3705749511719, 1.1835001707077026], [1666.7117919921875, 410.3705749511719, 0.5615821480751038], [1675.35205078125, 466.50421142578125, 0.19033946096897125], [1741.59326171875, 457.8682861328125, 0.08682885766029358], [1668.1519775390625, 555.7423095703125, 0.8461546301841736], [1793.434326171875, 562.93896484375, 0.24572047591209412], [1597.590576171875, 626.2691650390625, 0.7454017996788025], [1655.1917724609375, 516.8805541992188, 0.08369157463312149], [1750.2335205078125, 652.177001953125, 0.10822991281747818], [1751.673583984375, 652.177001953125, 0.04420623555779457], [1695.512451171875, 822.0172119140625, 0.4145699739456177], [1655.1917724609375, 701.114013671875, 0.6805904507637024], [1799.1943359375, 990.4181518554688, 0.26877346634864807], [1686.872314453125, 837.849853515625, 0.2000485360622406]]"
videos/game_1.mp4,empty_event,10552,0,"[[346.13494873046875, 330.3146667480469, 1.2182462215423584], [343.27362060546875, 320.23468017578125, 0.8131575584411621], [333.25897216796875, 320.23468017578125, 1.0396206378936768], [297.4922790527344, 330.3146667480469, 0.35382160544395447], [298.9229736328125, 330.3146667480469, 1.2312378883361816], [310.3682861328125, 390.7945556640625, 0.12491684406995773], [268.87896728515625, 399.43450927734375, 0.23463180661201477], [274.6016540527344, 472.8743896484375, 0.07606346160173416], [227.38966369628906, 471.43438720703125, 0.6288149356842041], [300.3536376953125, 541.9942626953125, 0.045686300843954086], [267.44830322265625, 524.7142333984375, 0.36396729946136475], [303.2149658203125, 549.1942749023438, 0.15605618059635162], [264.58697509765625, 562.1542358398438, 0.13538846373558044], [366.164306640625, 605.3541259765625, 0.14966678619384766], [280.3243103027344, 667.2739868164062, 0.3274794816970825], [331.8282775878906, 706.1539306640625, 0.3364938497543335], [213.08297729492188, 785.353759765625, 0.224077969789505]]","[[1634.0257568359375, 422.6730651855469, 1.8091585636138916], [1639.769775390625, 411.1700134277344, 1.6701219081878662], [1636.897705078125, 411.1700134277344, 0.7566404342651367], [1668.4901123046875, 409.7321472167969, 1.1055537462234497], [1671.3621826171875, 409.7321472167969, 0.42638665437698364], [1681.414306640625, 465.8096008300781, 0.21055364608764648], [1751.7791748046875, 467.24749755859375, 0.09305637329816818], [1669.926025390625, 556.3963012695312, 0.9208494424819946], [1793.4237060546875, 566.4614868164062, 0.19903439283370972], [1598.125244140625, 626.8526611328125, 0.6459591388702393], [1654.1298828125, 520.44921875, 0.17304855585098267], [1750.343017578125, 652.7345581054688, 0.10538879036903381], [1754.651123046875, 654.1724243164062, 0.04614749923348427], [1697.21044921875, 820.967041015625, 0.4052014648914337], [1655.56591796875, 701.6226196289062, 0.6884070038795471], [1799.1678466796875, 992.0751953125, 0.247011199593544], [1687.1583251953125, 836.7837524414062, 0.22695723176002502]]"
videos/game_1.mp4,empty_event,10552,1,"[[346.5630798339844, 331.1773376464844, 0.9049911499023438], [343.6899108886719, 321.1002197265625, 1.022273063659668], [333.6338195800781, 321.1002197265625, 1.36198091506958], [299.15582275390625, 331.1773376464844, 0.37793684005737305], [299.15582275390625, 331.1773376464844, 1.036412239074707], [310.64849853515625, 390.20050048828125, 0.14230698347091675], [270.4241638183594, 397.39849853515625, 0.2204207479953766], [274.73394775390625, 475.13629150390625, 0.0713324099779129], [225.89010620117188, 475.13629150390625, 0.5068387985229492], [303.4656066894531, 528.401123046875, 0.04826128110289574], [266.11444091796875, 525.52197265625, 0.3451586961746216], [303.4656066894531, 548.5553588867188, 0.14388532936573029], [266.11444091796875, 558.6325073242188, 0.11978645622730255], [365.2386779785156, 606.1389770507812, 0.14794813096523285], [277.6070861816406, 669.48095703125, 0.3720284700393677], [332.1972351074219, 708.349853515625, 0.37151899933815], [211.5242919921875, 787.5272827148438, 0.21919824182987213]]","[[1638.801513671875, 422.3622741699219, 1.2279044389724731], [1641.6744384765625, 410.8519592285156, 1.019140362739563], [1640.238037109375, 410.8519592285156, 0.8057087659835815], [1671.840087890625, 410.8519592285156, 1.1553692817687988], [1674.713134765625, 410.8519592285156, 0.3108554780483246], [1687.64111328125, 465.5261535644531, 0.20633569359779358], [1753.7183837890625, 468.40374755859375, 0.11466749757528305], [1671.840087890625, 553.2926025390625, 0.7279244661331177], [1793.9393310546875, 567.6805419921875, 0.22533537447452545], [1601.453369140625, 625.2323608398438, 0.527195394039154], [1654.6025390625, 527.394287109375, 0.17924949526786804], [1750.845458984375, 654.0082397460938, 0.10120661556720734], [1756.59130859375, 655.447021484375, 0.04292899742722511], [1699.1329345703125, 823.7860107421875, 0.4025522768497467], [1656.0390625, 702.92724609375, 0.6933280825614929], [1799.685302734375, 993.5638427734375, 0.254893034696579], [1687.64111328125, 836.7352294921875, 0.2452913522720337]]"
