Path,Stroke,Event frame,Sequence frame,Player_1 keypoints,Player_2 keypoints
videos/game_1.mp4,LF,58,2305,"[[339.76910400390625, 329.1483154296875, 1.8059500455856323], [344.0705261230469, 320.5163879394531, 2.0675439834594727], [329.73248291015625, 319.0777282714844, 1.9198442697525024], [344.0705261230469, 321.9550476074219, 0.14836257696151733], [296.7549743652344, 320.5163879394531, 1.3101404905319214], [323.9972839355469, 373.7464904785156, 0.3588184118270874], [252.3070526123047, 369.4305419921875, 0.24580082297325134], [319.69586181640625, 432.7311706542969, 0.07204148173332214], [253.74087524414062, 449.9949951171875, 0.5045934915542603], [344.0705261230469, 477.3293762207031, 0.1382213681936264], [322.5634765625, 449.9949951171875, 0.48891523480415344], [293.88739013671875, 501.7864990234375, 0.1493934839963913], [233.6676025390625, 503.22509765625, 0.13951969146728516], [356.97479248046875, 585.228271484375, 0.33727943897247314], [229.36618041992188, 606.8080444335938, 0.5265179872512817], [384.2170715332031, 671.5473022460938, 0.17255212366580963], [170.5802001953125, 724.7774047851562, 0.32932618260383606]]","[[1589.5987548828125, 483.3002014160156, 0.30262067914009094], [1595.3387451171875, 468.90863037109375, 0.31024736166000366], [1626.908203125, 430.0513000488281, 0.053240980952978134], [1601.0784912109375, 480.4219055175781, 0.5590914487838745], [1692.9169921875, 494.8134765625, 0.30072495341300964], [1605.3834228515625, 596.9937744140625, 0.22575818002223969], [1692.9169921875, 586.9196166992188, 0.24414104223251343], [1565.2042236328125, 742.348876953125, 0.5333856344223022], [1646.997802734375, 732.2747192382812, 0.089020736515522], [1490.5855712890625, 707.80908203125, 0.8656104803085327], [1624.0382080078125, 549.5015258789062, 0.05871867388486862], [1634.0830078125, 858.9207763671875, 0.09985259920358658], [1692.9169921875, 830.1375122070312, 0.11013413965702057], [1466.1910400390625, 982.6884155273438, 0.37412670254707336], [1685.7420654296875, 873.3123779296875, 0.10107050091028214], [1720.1815185546875, 943.8311157226562, 0.19884486496448517], [1717.3115234375, 935.1961669921875, 0.12279043346643448]]"
videos/game_1.mp4,LF,58,2306,"[[337.02618408203125, 328.5078125, 1.2452155351638794], [341.3241882324219, 318.4331970214844, 1.8504306077957153], [326.99755859375, 316.9939880371094, 2.380422592163086], [335.5935363769531, 324.19012451171875, 0.11182772368192673], [294.0462341308594, 318.4331970214844, 1.0730938911437988], [322.6995544433594, 371.68463134765625, 0.32524004578590393], [251.06625366210938, 367.3669738769531, 0.22751575708389282], [314.1035461425781, 429.2537841796875, 0.08236107230186462], [251.06625366210938, 449.4029846191406, 0.4062786400318146], [339.89154052734375, 476.748291015625, 0.05459553748369217], [319.834228515625, 453.720703125, 0.32076770067214966], [289.74822998046875, 499.7760009765625, 0.1521141678094864], [231.0089569091797, 502.6544189453125, 0.1368969827890396], [355.65087890625, 584.6904907226562, 0.38099631667137146], [223.84561157226562, 610.5965576171875, 0.5601339936256409], [385.7368469238281, 675.36181640625, 0.127781480550766], [169.40432739257812, 722.8563842773438, 0.3261343836784363]]","[[1585.1533203125, 491.2156982421875, 0.31420987844467163], [1593.783935546875, 472.5044860839844, 0.3661057949066162], [1592.345458984375, 472.5044860839844, 0.2585681974887848], [1599.5374755859375, 491.2156982421875, 0.427964448928833], [1684.4036865234375, 502.7303466796875, 0.23210379481315613], [1618.23681640625, 603.4830932617188, 0.19487088918685913], [1677.2117919921875, 577.5752563476562, 0.1843126118183136], [1585.1533203125, 754.6122436523438, 0.3066360056400299], [1588.0301513671875, 518.5629272460938, 0.04927527904510498], [1493.0950927734375, 709.9932250976562, 0.633331298828125], [1608.16796875, 547.3494262695312, 0.10382567346096039], [1642.6898193359375, 859.6830444335938, 0.09467677772045135], [1691.5958251953125, 833.775146484375, 0.07678821682929993], [1465.7652587890625, 979.1470336914062, 0.3143802285194397], [1684.4036865234375, 878.3942260742188, 0.08188553154468536], [1718.925537109375, 938.845947265625, 0.15377536416053772], [1705.9798583984375, 917.2560424804688, 0.10845284163951874]]"
videos/game_1.mp4,LF,58,2307,"[[334.53106689453125, 328.84033203125, 1.5667229890823364], [338.8324890136719, 318.76263427734375, 2.29824161529541], [323.0605773925781, 318.76263427734375, 2.1561663150787354], [334.53106689453125, 321.6419677734375, 0.12064259499311447], [290.08294677734375, 320.2023010253906, 0.9789817929267883], [318.7591247558594, 369.15118408203125, 0.3028351962566376], [249.936279296875, 367.71148681640625, 0.22695958614349365], [310.1562805175781, 429.617431640625, 0.10890837013721466], [247.0686492919922, 448.3331604003906, 0.548363983631134], [343.1339111328125, 485.7646484375, 0.06776408851146698], [318.7591247558594, 455.53155517578125, 0.2730640470981598], [287.21533203125, 497.2820129394531, 0.13776282966136932], [226.99533081054688, 504.4804382324219, 0.14004170894622803], [351.7367248535156, 585.10205078125, 0.3548815846443176], [221.2600860595703, 609.5765380859375, 0.48329925537109375], [384.7143859863281, 671.482421875, 0.13837634027004242], [168.20913696289062, 724.7503662109375, 0.33259326219558716]]","[[1579.4991455078125, 491.0398864746094, 0.30223870277404785], [1588.11376953125, 473.7611083984375, 0.332926481962204], [1589.549560546875, 472.3211975097656, 0.261392742395401], [1593.85693359375, 495.3595886230469, 0.43356770277023315], [1685.7459716796875, 499.6793212890625, 0.23631305992603302], [1625.4437255859375, 614.8712158203125, 0.17774426937103271], [1672.823974609375, 580.3135986328125, 0.13767485320568085], [1588.11376953125, 757.421142578125, 0.270382821559906], [1596.728515625, 627.8302612304688, 0.046049538999795914], [1494.788818359375, 711.3443603515625, 0.6262993216514587], [1557.962646484375, 554.3954467773438, 0.3417212665081024], [1648.416015625, 865.4135131835938, 0.08232557028532028], [1690.0533447265625, 833.7357788085938, 0.05258733406662941], [1464.6378173828125, 976.2857666015625, 0.4023221433162689], [1685.7459716796875, 881.25244140625, 0.08415299654006958], [1720.204345703125, 940.2882080078125, 0.16627368330955505], [1724.51171875, 941.7282104492188, 0.12270085513591766]]"
videos/game_1.mp4,LF,58,2308,"[[331.4220886230469, 329.0862121582031, 1.26435387134552], [335.7230529785156, 320.45245361328125, 1.580399751663208], [321.386474609375, 320.45245361328125, 2.0005433559417725], [335.7230529785156, 321.89141845703125, 0.1506887525320053], [288.41229248046875, 321.89141845703125, 1.146321177482605], [317.08551025390625, 367.9381103515625, 0.2582296133041382], [249.70347595214844, 369.3770751953125, 0.23622620105743408], [307.0498962402344, 431.2522888183594, 0.10725636780261993], [248.2698211669922, 449.958740234375, 0.5854060649871826], [342.891357421875, 493.12750244140625, 0.13399383425712585], [321.386474609375, 457.1535339355469, 0.3017951548099518], [284.111328125, 497.44439697265625, 0.1459227353334427], [225.33126831054688, 504.63916015625, 0.14341096580028534], [347.1923522949219, 578.0260620117188, 0.3666013479232788], [218.1629638671875, 608.2442016601562, 0.46136003732681274], [374.4319152832031, 668.6804809570312, 0.12567034363746643], [167.98487854003906, 724.7998657226562, 0.3165223002433777]]","[[1583.5516357421875, 489.6878967285156, 0.3843761086463928], [1589.3052978515625, 476.7298583984375, 0.39023029804229736], [1589.3052978515625, 475.2900695800781, 0.2678142488002777], [1596.4971923828125, 489.6878967285156, 0.6304373145103455], [1682.8006591796875, 504.08575439453125, 0.22976839542388916], [1633.8953857421875, 627.9072875976562, 0.1751713901758194], [1662.6632080078125, 577.5147705078125, 0.07231193780899048], [1590.7437744140625, 764.686767578125, 0.2845481336116791], [1567.7293701171875, 511.28466796875, 0.06273362785577774], [1501.563232421875, 718.6136474609375, 0.661254346370697], [1533.2078857421875, 560.2373657226562, 0.20684175193309784], [1638.2105712890625, 871.2307739257812, 0.08244062215089798], [1687.115966796875, 838.1157836914062, 0.04044744744896889], [1467.0418701171875, 969.13623046875, 0.4449938237667084], [1682.8006591796875, 872.6705932617188, 0.10285104811191559], [1717.322265625, 937.4609375, 0.14141681790351868], [1728.8292236328125, 944.659912109375, 0.1266985386610031]]"
videos/game_1.mp4,LF,58,2309,"[[328.7424621582031, 329.7686767578125, 1.1266193389892578], [333.0589599609375, 319.6921691894531, 0.8181167840957642], [318.6706237792969, 318.2526550292969, 0.8415273427963257], [331.6200866699219, 322.5711669921875, 0.13808053731918335], [285.5774841308594, 324.01068115234375, 0.9601266980171204], [311.4764709472656, 367.19573974609375, 0.25155138969421387], [246.72900390625, 370.0747375488281, 0.24415460228919983], [302.8434753417969, 430.5339050292969, 0.15180179476737976], [246.72900390625, 452.1264343261719, 0.6190251111984253], [337.37542724609375, 489.55352783203125, 0.1399390697479248], [318.6706237792969, 460.7634582519531, 0.47897034883499146], [282.6997985839844, 499.6300048828125, 0.13441933691501617], [220.8300018310547, 508.26702880859375, 0.14562879502773285], [346.0084533691406, 584.5607299804688, 0.3155937194824219], [216.5135040283203, 610.4718017578125, 0.5816918611526489], [370.4685974121094, 669.4913940429688, 0.18962091207504272], [166.1543731689453, 727.071533203125, 0.2909530699253082]]","[[1579.4527587890625, 492.3072814941406, 0.4496506154537201], [1588.06103515625, 479.3722839355469, 0.5412126779556274], [1586.626220703125, 473.6233825683594, 0.47705328464508057], [1599.538818359375, 496.6189270019531, 0.5186324715614319], [1681.318115234375, 508.11669921875, 0.12847812473773956], [1642.5804443359375, 637.4664916992188, 0.20268090069293976], [1628.2333984375, 585.7265625, 0.05709785223007202], [1608.147216796875, 776.8768920898438, 0.39617598056793213], [1555.0625, 607.2848510742188, 0.37526193261146545], [1507.716552734375, 723.69970703125, 0.5730183124542236], [1501.9776611328125, 533.9866333007812, 0.11538174003362656], [1655.4931640625, 871.7333374023438, 0.08581367880105972], [1679.8834228515625, 837.2400512695312, 0.02373844012618065], [1468.97900390625, 968.0270385742188, 0.47927743196487427], [1468.97900390625, 966.58984375, 0.08896775543689728], [1705.7083740234375, 930.6593627929688, 0.1276734471321106], [1699.969482421875, 922.0360717773438, 0.08630552142858505]]"
videos/game_1.mp4,LF,58,2310,"[[324.8098449707031, 330.08062744140625, 0.7666457891464233], [329.1164855957031, 318.577392578125, 0.6941223740577698], [316.1966247558594, 317.13946533203125, 0.9563494920730591], [329.1164855957031, 324.3289794921875, 0.12463395297527313], [281.7436828613281, 322.8910827636719, 0.7179214358329773], [307.5833740234375, 368.9040832519531, 0.22217489778995514], [245.85519409179688, 371.7799072265625, 0.21119266748428345], [298.97015380859375, 433.60986328125, 0.16669398546218872], [244.419677734375, 453.7405700683594, 0.5934662222862244], [334.8586120605469, 494.0019226074219, 0.14229415357112885], [316.1966247558594, 465.2438049316406, 0.44611427187919617], [281.7436828613281, 501.19146728515625, 0.14315955340862274], [218.5799560546875, 509.81890869140625, 0.14120809733867645], [343.47186279296875, 583.152099609375, 0.34189629554748535], [214.27334594726562, 610.4723510742188, 0.5844728350639343], [366.4404602050781, 667.9886474609375, 0.19500283896923065], [166.90054321289062, 725.5048828125, 0.29790160059928894]]","[[1575.1605224609375, 499.83111572265625, 0.34205928444862366], [1582.33447265625, 485.4432678222656, 0.4870281517505646], [1582.33447265625, 484.00445556640625, 0.38476431369781494], [1598.1170654296875, 509.9026184082031, 0.2985004186630249], [1672.7259521484375, 512.7802124023438, 0.12933585047721863], [1645.465087890625, 640.8322143554688, 0.187204048037529], [1618.2041015625, 590.4746704101562, 0.10619165748357773], [1621.07373046875, 786.149658203125, 0.36590316891670227], [1537.856201171875, 580.4031372070312, 0.39266806840896606], [1514.8995361328125, 730.0369873046875, 0.8938953280448914], [1487.6387939453125, 512.7802124023438, 0.04607808589935303], [1658.3780517578125, 869.5993041992188, 0.08244001865386963], [1631.1171875, 845.1399536132812, 0.031174784526228905], [1474.7255859375, 970.3142700195312, 0.34688758850097656], [1470.4212646484375, 963.1204223632812, 0.09815006703138351], [1727.2476806640625, 938.6610107421875, 0.05982792377471924], [1684.2041015625, 912.7628173828125, 0.05998321995139122]]"
videos/game_1.mp4,LF,58,2311,"[[321.020263671875, 328.3670654296875, 0.7584826946258545], [326.76409912109375, 318.2886047363281, 0.7281699776649475], [310.9685363769531, 316.84881591796875, 1.2893555164337158], [325.3281555175781, 324.0477294921875, 0.10137417167425156], [277.9413757324219, 321.1681823730469, 0.5839525461196899], [305.22467041015625, 365.801513671875, 0.21124809980392456], [243.47825622558594, 371.56060791015625, 0.1911938637495041], [295.1729431152344, 429.1520080566406, 0.2458953559398651], [240.6063232421875, 453.6283264160156, 0.4802943170070648], [331.0719909667969, 493.9422912597656, 0.12273071706295013], [319.5843200683594, 472.34552001953125, 0.24181361496448517], [279.3773498535156, 501.1412048339844, 0.12621133029460907], [217.6309356689453, 511.2196960449219, 0.13368435204029083], [339.6877746582031, 581.7691650390625, 0.32127079367637634], [213.3230438232422, 610.5648803710938, 0.48928776383399963], [362.6632080078125, 669.5960083007812, 0.17735694348812103], [165.93626403808594, 725.7476196289062, 0.27442607283592224]]","[[1572.1265869140625, 494.32830810546875, 0.2857322692871094], [1579.312744140625, 481.3824157714844, 0.4392103850841522], [1579.312744140625, 481.3824157714844, 0.28291141986846924], [1595.1224365234375, 507.2742004394531, 0.6725963354110718], [1672.7332763671875, 515.90478515625, 0.164201557636261], [1651.1748046875, 645.36376953125, 0.20573748648166656], [1612.369384765625, 596.45703125, 0.07701875269412994], [1635.3651123046875, 794.960693359375, 0.35860034823417664], [1518.9486083984375, 560.4962158203125, 0.3007200360298157], [1518.9486083984375, 734.5465698242188, 0.549124538898468], [1462.8963623046875, 492.889892578125, 0.037667013704776764], [1666.984375, 868.3207397460938, 0.08088195323944092], [1633.927734375, 846.7442626953125, 0.033514104783535004], [1478.7059326171875, 964.6956176757812, 0.29305604100227356], [1474.394287109375, 961.8187866210938, 0.10730695724487305], [1728.78564453125, 938.8038940429688, 0.05720120668411255], [1688.54296875, 912.912109375, 0.058546870946884155]]"
videos/game_1.mp4,LF,58,2312,"[[318.97576904296875, 332.1449890136719, 0.9514400362968445], [323.2889099121094, 322.0823669433594, 0.7251586318016052], [307.4740295410156, 317.76983642578125, 1.1345678567886353], [318.97576904296875, 326.3949279785156, 0.1233663260936737], [274.4065246582031, 322.0823669433594, 0.672883152961731], [303.1608581542969, 369.5204162597656, 0.14382381737232208], [238.46359252929688, 370.95794677734375, 0.18054494261741638], [290.2214050292969, 427.0210876464844, 0.27709439396858215], [239.9012908935547, 452.8963623046875, 0.4333488643169403], [336.2283935546875, 500.33441162109375, 0.14462816715240479], [318.97576904296875, 483.0842590332031, 0.26414114236831665], [274.4065246582031, 501.77191162109375, 0.1212095394730568], [216.89781188964844, 508.9595031738281, 0.12266805768013], [337.6661071777344, 580.8353271484375, 0.3633827865123749], [211.14694213867188, 611.023193359375, 0.4667612612247467], [364.9826965332031, 675.71142578125, 0.14647693932056427], [165.13998413085938, 730.3370361328125, 0.3010667860507965]]","[[1566.99169921875, 493.3233642578125, 0.33915388584136963], [1575.6112060546875, 483.2482604980469, 0.46092504262924194], [1575.6112060546875, 477.4910583496094, 0.26740550994873047], [1595.7232666015625, 516.3521728515625, 0.6577778458595276], [1666.115966796875, 519.2307739257812, 0.1395168900489807], [1651.7501220703125, 653.0858154296875, 0.188882976770401], [1592.85009765625, 575.363525390625, 0.08986172080039978], [1644.567138671875, 799.89453125, 0.3790874779224396], [1502.345458984375, 549.4561157226562, 0.44517627358436584], [1528.2039794921875, 746.640380859375, 0.6355195045471191], [1430.5162353515625, 473.1731262207031, 0.14855584502220154], [1661.80615234375, 873.2988891601562, 0.1010480597615242], [1646.0037841796875, 851.7094116210938, 0.03534501791000366], [1480.7967529296875, 966.853515625, 0.3931443393230438], [1482.233154296875, 958.2176513671875, 0.07991784811019897], [1712.0865478515625, 936.6281127929688, 0.07120902091264725], [1696.2841796875, 922.235107421875, 0.06688236445188522]]"
videos/game_1.mp4,LF,58,2313,"[[316.25445556640625, 331.08099365234375, 1.2414339780807495], [320.54876708984375, 321.0260009765625, 1.4136608839035034], [304.8028869628906, 321.0260009765625, 1.7921857833862305], [320.54876708984375, 328.2081298828125, 0.1572391539812088], [271.8796691894531, 321.0260009765625, 1.3692618608474731], [296.2142028808594, 369.8644104003906, 0.17727304995059967], [230.3677215576172, 372.73724365234375, 0.16725145280361176], [290.4884338378906, 430.1941223144531, 0.277696430683136], [234.66204833984375, 453.1769104003906, 0.44063007831573486], [336.294677734375, 503.45172119140625, 0.17443229258060455], [329.137451171875, 500.5788879394531, 0.19431668519973755], [271.8796691894531, 500.5788879394531, 0.12455558031797409], [214.621826171875, 504.8881530761719, 0.13316971063613892], [336.294677734375, 583.891357421875, 0.342311829328537], [210.3274688720703, 609.7470092773438, 0.5793841481208801], [357.7663879394531, 674.3860473632812, 0.1494397521018982], [163.08978271484375, 730.4065551757812, 0.29905378818511963]]","[[1558.446044921875, 502.9608459472656, 0.5576313138008118], [1567.0863037109375, 492.88140869140625, 0.6463959813117981], [1565.646240234375, 488.5616760253906, 0.39829587936401367], [1595.8870849609375, 517.3599853515625, 1.1387959718704224], [1595.8870849609375, 517.3599853515625, 0.38005682826042175], [1660.6890869140625, 659.9116821289062, 0.22186949849128723], [1581.4866943359375, 579.2764282226562, 0.16642113029956818], [1657.8089599609375, 801.0234985351562, 0.6158632636070251], [1495.084228515625, 534.6389770507812, 0.39341944456100464], [1533.96533203125, 753.5062255859375, 0.864659309387207], [1397.1612548828125, 461.2032470703125, 0.10474158823490143], [1659.2491455078125, 873.019287109375, 0.1086016297340393], [1613.1676025390625, 845.6609497070312, 0.060892220586538315], [1486.44384765625, 965.1739501953125, 0.511752188205719], [1483.5638427734375, 962.2941284179688, 0.07036318629980087], [1712.5306396484375, 942.1353149414062, 0.14058917760849], [1711.0904541015625, 934.9356689453125, 0.08721566200256348]]"
videos/game_1.mp4,LF,58,2314,"[[312.17852783203125, 331.2069091796875, 1.2735780477523804], [316.489501953125, 322.5900573730469, 1.250604510307312], [300.68267822265625, 321.1539306640625, 0.8585324287414551], [316.489501953125, 324.0262145996094, 0.1776006668806076], [267.63214111328125, 322.5900573730469, 1.2162445783615112], [293.497802734375, 369.9828186035156, 0.20208725333213806], [227.39666748046875, 374.29119873046875, 0.1866433173418045], [287.7498474121094, 430.30084228515625, 0.2615792155265808], [230.27064514160156, 454.71527099609375, 0.3184826374053955], [330.8592834472656, 510.7248840332031, 0.13383294641971588], [319.36346435546875, 494.92724609375, 0.22442299127578735], [269.0691223144531, 502.1080017089844, 0.11472944915294647], [211.5898895263672, 504.9802551269531, 0.13414683938026428], [333.7332458496094, 582.5320434570312, 0.3608647882938385], [208.71592712402344, 609.8187255859375, 0.5731162428855896], [352.41400146484375, 674.4451904296875, 0.11966480314731598], [161.29556274414062, 733.3270874023438, 0.3049873113632202]]","[[1554.2349853515625, 503.3301696777344, 0.5750532150268555], [1567.170166015625, 493.2712097167969, 0.7388435006141663], [1562.8583984375, 491.834228515625, 0.4562312960624695], [1597.352294921875, 519.1370239257812, 0.7995942234992981], [1595.9150390625, 519.1370239257812, 0.48682454228401184], [1669.21435546875, 665.7100219726562, 0.21897362172603607], [1574.3564453125, 576.6166381835938, 0.19305597245693207], [1666.3397216796875, 800.7870483398438, 0.3954164683818817], [1492.4334716796875, 527.7589721679688, 0.37966886162757874], [1539.862548828125, 761.9883422851562, 0.8588568568229675], [1377.4542236328125, 458.783447265625, 0.19404345750808716], [1664.902587890625, 876.9475708007812, 0.1251702755689621], [1604.5384521484375, 842.4597778320312, 0.07932759821414948], [1492.4334716796875, 966.0409545898438, 0.4232417345046997], [1490.996337890625, 961.7300415039062, 0.05631927773356438], [1709.45703125, 944.4860229492188, 0.09286057204008102], [1696.52197265625, 935.8641357421875, 0.08588653802871704]]"
videos/game_1.mp4,LF,58,2315,"[[307.55224609375, 332.12408447265625, 1.3181054592132568], [311.8628234863281, 323.48687744140625, 1.0502077341079712], [297.4941711425781, 323.48687744140625, 1.1174472570419312], [313.2997131347656, 323.48687744140625, 0.1844833940267563], [264.4462585449219, 324.9263916015625, 1.1190650463104248], [291.7467041015625, 370.9914855957031, 0.18226775527000427], [222.7771453857422, 375.3100891113281, 0.16264259815216064], [291.7467041015625, 441.5285949707031, 0.08984494209289551], [219.90341186523438, 455.9239196777344, 0.38808438181877136], [329.1052551269531, 512.0657348632812, 0.07972173392772675], [303.24163818359375, 491.91229248046875, 0.20872126519680023], [265.8831481933594, 504.86810302734375, 0.12156867235898972], [209.84535217285156, 510.626220703125, 0.13652163743972778], [330.5421142578125, 584.04248046875, 0.4179260730743408], [206.9716339111328, 609.9540405273438, 0.5250633358955383], [352.0950927734375, 676.1725463867188, 0.17204831540584564], [160.99191284179688, 733.75390625, 0.3022734522819519]]","[[1550.6641845703125, 509.9710998535156, 0.6467668414115906], [1562.1650390625, 498.4511413574219, 0.9470705389976501], [1560.7275390625, 489.8111877441406, 0.5543745756149292], [1593.792724609375, 524.3710327148438, 1.0126897096633911], [1595.23046875, 522.9310302734375, 0.4560888707637787], [1669.986328125, 666.9304809570312, 0.22582092881202698], [1567.9156494140625, 576.2108154296875, 0.18171153962612152], [1677.1744384765625, 800.8499145507812, 0.4525797367095947], [1484.53369140625, 521.4910278320312, 0.3440324664115906], [1549.2264404296875, 774.9301147460938, 0.823005735874176], [1385.338134765625, 469.6512756347656, 0.11496825516223907], [1669.986328125, 875.7296752929688, 0.14990690350532532], [1599.543212890625, 844.0497436523438, 0.10302572697401047], [1494.5970458984375, 965.00927734375, 0.46770796179771423], [1623.9827880859375, 926.1294555664062, 0.08780922740697861], [1734.6793212890625, 944.849365234375, 0.11927439272403717], [1713.1148681640625, 943.4093627929688, 0.12729789316654205]]"
