Path,Stroke,Event frame,Sequence frame,Player_1 keypoints,Player_2 keypoints
videos/game_1.mp4,LF,58,2305,"[[339.76910400390625, 329.1483154296875], [344.0705261230469, 320.5163879394531], [329.73248291015625, 319.0777282714844], [344.0705261230469, 321.9550476074219], [296.7549743652344, 320.5163879394531], [323.9972839355469, 373.7464904785156], [252.3070526123047, 369.4305419921875], [319.69586181640625, 432.7311706542969], [253.74087524414062, 449.9949951171875], [344.0705261230469, 477.3293762207031], [322.5634765625, 449.9949951171875], [293.88739013671875, 501.7864990234375], [233.6676025390625, 503.22509765625], [356.97479248046875, 585.228271484375], [229.36618041992188, 606.8080444335938], [384.2170715332031, 671.5473022460938], [170.5802001953125, 724.7774047851562]]","[[1589.5987548828125, 483.3002014160156], [1595.3387451171875, 468.90863037109375], [1626.908203125, 430.0513000488281], [1601.0784912109375, 480.4219055175781], [1692.9169921875, 494.8134765625], [1605.3834228515625, 596.9937744140625], [1692.9169921875, 586.9196166992188], [1565.2042236328125, 742.348876953125], [1646.997802734375, 732.2747192382812], [1490.5855712890625, 707.80908203125], [1624.0382080078125, 549.5015258789062], [1634.0830078125, 858.9207763671875], [1692.9169921875, 830.1375122070312], [1466.1910400390625, 982.6884155273438], [1685.7420654296875, 873.3123779296875], [1720.1815185546875, 943.8311157226562], [1717.3115234375, 935.1961669921875]]"
videos/game_1.mp4,LF,58,2306,"[[337.02618408203125, 328.5078125], [341.3241882324219, 318.4331970214844], [326.99755859375, 316.9939880371094], [335.5935363769531, 324.19012451171875], [294.0462341308594, 318.4331970214844], [322.6995544433594, 371.68463134765625], [251.06625366210938, 367.3669738769531], [314.1035461425781, 429.2537841796875], [251.06625366210938, 449.4029846191406], [339.89154052734375, 476.748291015625], [319.834228515625, 453.720703125], [289.74822998046875, 499.7760009765625], [231.0089569091797, 502.6544189453125], [355.65087890625, 584.6904907226562], [223.84561157226562, 610.5965576171875], [385.7368469238281, 675.36181640625], [169.40432739257812, 722.8563842773438]]","[[1585.1533203125, 491.2156982421875], [1593.783935546875, 472.5044860839844], [1592.345458984375, 472.5044860839844], [1599.5374755859375, 491.2156982421875], [1684.4036865234375, 502.7303466796875], [1618.23681640625, 603.4830932617188], [1677.2117919921875, 577.5752563476562], [1585.1533203125, 754.6122436523438], [1588.0301513671875, 518.5629272460938], [1493.0950927734375, 709.9932250976562], [1608.16796875, 547.3494262695312], [1642.6898193359375, 859.6830444335938], [1691.5958251953125, 833.775146484375], [1465.7652587890625, 979.1470336914062], [1684.4036865234375, 878.3942260742188], [1718.925537109375, 938.845947265625], [1705.9798583984375, 917.2560424804688]]"
videos/game_1.mp4,LF,58,2307,"[[334.53106689453125, 328.84033203125], [338.8324890136719, 318.76263427734375], [323.0605773925781, 318.76263427734375], [334.53106689453125, 321.6419677734375], [290.08294677734375, 320.2023010253906], [318.7591247558594, 369.15118408203125], [249.936279296875, 367.71148681640625], [310.1562805175781, 429.617431640625], [247.0686492919922, 448.3331604003906], [343.1339111328125, 485.7646484375], [318.7591247558594, 455.53155517578125], [287.21533203125, 497.2820129394531], [226.99533081054688, 504.4804382324219], [351.7367248535156, 585.10205078125], [221.2600860595703, 609.5765380859375], [384.7143859863281, 671.482421875], [168.20913696289062, 724.7503662109375]]","[[1579.4991455078125, 491.0398864746094], [1588.11376953125, 473.7611083984375], [1589.549560546875, 472.3211975097656], [1593.85693359375, 495.3595886230469], [1685.7459716796875, 499.6793212890625], [1625.4437255859375, 614.8712158203125], [1672.823974609375, 580.3135986328125], [1588.11376953125, 757.421142578125], [1596.728515625, 627.8302612304688], [1494.788818359375, 711.3443603515625], [1557.962646484375, 554.3954467773438], [1648.416015625, 865.4135131835938], [1690.0533447265625, 833.7357788085938], [1464.6378173828125, 976.2857666015625], [1685.7459716796875, 881.25244140625], [1720.204345703125, 940.2882080078125], [1724.51171875, 941.7282104492188]]"
videos/game_1.mp4,LF,58,2308,"[[331.4220886230469, 329.0862121582031], [335.7230529785156, 320.45245361328125], [321.386474609375, 320.45245361328125], [335.7230529785156, 321.89141845703125], [288.41229248046875, 321.89141845703125], [317.08551025390625, 367.9381103515625], [249.70347595214844, 369.3770751953125], [307.0498962402344, 431.2522888183594], [248.2698211669922, 449.958740234375], [342.891357421875, 493.12750244140625], [321.386474609375, 457.1535339355469], [284.111328125, 497.44439697265625], [225.33126831054688, 504.63916015625], [347.1923522949219, 578.0260620117188], [218.1629638671875, 608.2442016601562], [374.4319152832031, 668.6804809570312], [167.98487854003906, 724.7998657226562]]","[[1583.5516357421875, 489.6878967285156], [1589.3052978515625, 476.7298583984375], [1589.3052978515625, 475.2900695800781], [1596.4971923828125, 489.6878967285156], [1682.8006591796875, 504.08575439453125], [1633.8953857421875, 627.9072875976562], [1662.6632080078125, 577.5147705078125], [1590.7437744140625, 764.686767578125], [1567.7293701171875, 511.28466796875], [1501.563232421875, 718.6136474609375], [1533.2078857421875, 560.2373657226562], [1638.2105712890625, 871.2307739257812], [1687.115966796875, 838.1157836914062], [1467.0418701171875, 969.13623046875], [1682.8006591796875, 872.6705932617188], [1717.322265625, 937.4609375], [1728.8292236328125, 944.659912109375]]"
videos/game_1.mp4,LF,58,2309,"[[328.7424621582031, 329.7686767578125], [333.0589599609375, 319.6921691894531], [318.6706237792969, 318.2526550292969], [331.6200866699219, 322.5711669921875], [285.5774841308594, 324.01068115234375], [311.4764709472656, 367.19573974609375], [246.72900390625, 370.0747375488281], [302.8434753417969, 430.5339050292969], [246.72900390625, 452.1264343261719], [337.37542724609375, 489.55352783203125], [318.6706237792969, 460.7634582519531], [282.6997985839844, 499.6300048828125], [220.8300018310547, 508.26702880859375], [346.0084533691406, 584.5607299804688], [216.5135040283203, 610.4718017578125], [370.4685974121094, 669.4913940429688], [166.1543731689453, 727.071533203125]]","[[1579.4527587890625, 492.3072814941406], [1588.06103515625, 479.3722839355469], [1586.626220703125, 473.6233825683594], [1599.538818359375, 496.6189270019531], [1681.318115234375, 508.11669921875], [1642.5804443359375, 637.4664916992188], [1628.2333984375, 585.7265625], [1608.147216796875, 776.8768920898438], [1555.0625, 607.2848510742188], [1507.716552734375, 723.69970703125], [1501.9776611328125, 533.9866333007812], [1655.4931640625, 871.7333374023438], [1679.8834228515625, 837.2400512695312], [1468.97900390625, 968.0270385742188], [1468.97900390625, 966.58984375], [1705.7083740234375, 930.6593627929688], [1699.969482421875, 922.0360717773438]]"
videos/game_1.mp4,LF,58,2310,"[[324.8098449707031, 330.08062744140625], [329.1164855957031, 318.577392578125], [316.1966247558594, 317.13946533203125], [329.1164855957031, 324.3289794921875], [281.7436828613281, 322.8910827636719], [307.5833740234375, 368.9040832519531], [245.85519409179688, 371.7799072265625], [298.97015380859375, 433.60986328125], [244.419677734375, 453.7405700683594], [334.8586120605469, 494.0019226074219], [316.1966247558594, 465.2438049316406], [281.7436828613281, 501.19146728515625], [218.5799560546875, 509.81890869140625], [343.47186279296875, 583.152099609375], [214.27334594726562, 610.4723510742188], [366.4404602050781, 667.9886474609375], [166.90054321289062, 725.5048828125]]","[[1575.1605224609375, 499.83111572265625], [1582.33447265625, 485.4432678222656], [1582.33447265625, 484.00445556640625], [1598.1170654296875, 509.9026184082031], [1672.7259521484375, 512.7802124023438], [1645.465087890625, 640.8322143554688], [1618.2041015625, 590.4746704101562], [1621.07373046875, 786.149658203125], [1537.856201171875, 580.4031372070312], [1514.8995361328125, 730.0369873046875], [1487.6387939453125, 512.7802124023438], [1658.3780517578125, 869.5993041992188], [1631.1171875, 845.1399536132812], [1474.7255859375, 970.3142700195312], [1470.4212646484375, 963.1204223632812], [1727.2476806640625, 938.6610107421875], [1684.2041015625, 912.7628173828125]]"
videos/game_1.mp4,LF,58,2311,"[[321.020263671875, 328.3670654296875], [326.76409912109375, 318.2886047363281], [310.9685363769531, 316.84881591796875], [325.3281555175781, 324.0477294921875], [277.9413757324219, 321.1681823730469], [305.22467041015625, 365.801513671875], [243.47825622558594, 371.56060791015625], [295.1729431152344, 429.1520080566406], [240.6063232421875, 453.6283264160156], [331.0719909667969, 493.9422912597656], [319.5843200683594, 472.34552001953125], [279.3773498535156, 501.1412048339844], [217.6309356689453, 511.2196960449219], [339.6877746582031, 581.7691650390625], [213.3230438232422, 610.5648803710938], [362.6632080078125, 669.5960083007812], [165.93626403808594, 725.7476196289062]]","[[1572.1265869140625, 494.32830810546875], [1579.312744140625, 481.3824157714844], [1579.312744140625, 481.3824157714844], [1595.1224365234375, 507.2742004394531], [1672.7332763671875, 515.90478515625], [1651.1748046875, 645.36376953125], [1612.369384765625, 596.45703125], [1635.3651123046875, 794.960693359375], [1518.9486083984375, 560.4962158203125], [1518.9486083984375, 734.5465698242188], [1462.8963623046875, 492.889892578125], [1666.984375, 868.3207397460938], [1633.927734375, 846.7442626953125], [1478.7059326171875, 964.6956176757812], [1474.394287109375, 961.8187866210938], [1728.78564453125, 938.8038940429688], [1688.54296875, 912.912109375]]"
videos/game_1.mp4,LF,58,2312,"[[318.97576904296875, 332.1449890136719], [323.2889099121094, 322.0823669433594], [307.4740295410156, 317.76983642578125], [318.97576904296875, 326.3949279785156], [274.4065246582031, 322.0823669433594], [303.1608581542969, 369.5204162597656], [238.46359252929688, 370.95794677734375], [290.2214050292969, 427.0210876464844], [239.9012908935547, 452.8963623046875], [336.2283935546875, 500.33441162109375], [318.97576904296875, 483.0842590332031], [274.4065246582031, 501.77191162109375], [216.89781188964844, 508.9595031738281], [337.6661071777344, 580.8353271484375], [211.14694213867188, 611.023193359375], [364.9826965332031, 675.71142578125], [165.13998413085938, 730.3370361328125]]","[[1566.99169921875, 493.3233642578125], [1575.6112060546875, 483.2482604980469], [1575.6112060546875, 477.4910583496094], [1595.7232666015625, 516.3521728515625], [1666.115966796875, 519.2307739257812], [1651.7501220703125, 653.0858154296875], [1592.85009765625, 575.363525390625], [1644.567138671875, 799.89453125], [1502.345458984375, 549.4561157226562], [1528.2039794921875, 746.640380859375], [1430.5162353515625, 473.1731262207031], [1661.80615234375, 873.2988891601562], [1646.0037841796875, 851.7094116210938], [1480.7967529296875, 966.853515625], [1482.233154296875, 958.2176513671875], [1712.0865478515625, 936.6281127929688], [1696.2841796875, 922.235107421875]]"
videos/game_1.mp4,LF,58,2313,"[[316.25445556640625, 331.08099365234375], [320.54876708984375, 321.0260009765625], [304.8028869628906, 321.0260009765625], [320.54876708984375, 328.2081298828125], [271.8796691894531, 321.0260009765625], [296.2142028808594, 369.8644104003906], [230.3677215576172, 372.73724365234375], [290.4884338378906, 430.1941223144531], [234.66204833984375, 453.1769104003906], [336.294677734375, 503.45172119140625], [329.137451171875, 500.5788879394531], [271.8796691894531, 500.5788879394531], [214.621826171875, 504.8881530761719], [336.294677734375, 583.891357421875], [210.3274688720703, 609.7470092773438], [357.7663879394531, 674.3860473632812], [163.08978271484375, 730.4065551757812]]","[[1558.446044921875, 502.9608459472656], [1567.0863037109375, 492.88140869140625], [1565.646240234375, 488.5616760253906], [1595.8870849609375, 517.3599853515625], [1595.8870849609375, 517.3599853515625], [1660.6890869140625, 659.9116821289062], [1581.4866943359375, 579.2764282226562], [1657.8089599609375, 801.0234985351562], [1495.084228515625, 534.6389770507812], [1533.96533203125, 753.5062255859375], [1397.1612548828125, 461.2032470703125], [1659.2491455078125, 873.019287109375], [1613.1676025390625, 845.6609497070312], [1486.44384765625, 965.1739501953125], [1483.5638427734375, 962.2941284179688], [1712.5306396484375, 942.1353149414062], [1711.0904541015625, 934.9356689453125]]"
videos/game_1.mp4,LF,58,2314,"[[312.17852783203125, 331.2069091796875], [316.489501953125, 322.5900573730469], [300.68267822265625, 321.1539306640625], [316.489501953125, 324.0262145996094], [267.63214111328125, 322.5900573730469], [293.497802734375, 369.9828186035156], [227.39666748046875, 374.29119873046875], [287.7498474121094, 430.30084228515625], [230.27064514160156, 454.71527099609375], [330.8592834472656, 510.7248840332031], [319.36346435546875, 494.92724609375], [269.0691223144531, 502.1080017089844], [211.5898895263672, 504.9802551269531], [333.7332458496094, 582.5320434570312], [208.71592712402344, 609.8187255859375], [352.41400146484375, 674.4451904296875], [161.29556274414062, 733.3270874023438]]","[[1554.2349853515625, 503.3301696777344], [1567.170166015625, 493.2712097167969], [1562.8583984375, 491.834228515625], [1597.352294921875, 519.1370239257812], [1595.9150390625, 519.1370239257812], [1669.21435546875, 665.7100219726562], [1574.3564453125, 576.6166381835938], [1666.3397216796875, 800.7870483398438], [1492.4334716796875, 527.7589721679688], [1539.862548828125, 761.9883422851562], [1377.4542236328125, 458.783447265625], [1664.902587890625, 876.9475708007812], [1604.5384521484375, 842.4597778320312], [1492.4334716796875, 966.0409545898438], [1490.996337890625, 961.7300415039062], [1709.45703125, 944.4860229492188], [1696.52197265625, 935.8641357421875]]"
videos/game_1.mp4,LF,58,2315,"[[307.55224609375, 332.12408447265625], [311.8628234863281, 323.48687744140625], [297.4941711425781, 323.48687744140625], [313.2997131347656, 323.48687744140625], [264.4462585449219, 324.9263916015625], [291.7467041015625, 370.9914855957031], [222.7771453857422, 375.3100891113281], [291.7467041015625, 441.5285949707031], [219.90341186523438, 455.9239196777344], [329.1052551269531, 512.0657348632812], [303.24163818359375, 491.91229248046875], [265.8831481933594, 504.86810302734375], [209.84535217285156, 510.626220703125], [330.5421142578125, 584.04248046875], [206.9716339111328, 609.9540405273438], [352.0950927734375, 676.1725463867188], [160.99191284179688, 733.75390625]]","[[1550.6641845703125, 509.9710998535156], [1562.1650390625, 498.4511413574219], [1560.7275390625, 489.8111877441406], [1593.792724609375, 524.3710327148438], [1595.23046875, 522.9310302734375], [1669.986328125, 666.9304809570312], [1567.9156494140625, 576.2108154296875], [1677.1744384765625, 800.8499145507812], [1484.53369140625, 521.4910278320312], [1549.2264404296875, 774.9301147460938], [1385.338134765625, 469.6512756347656], [1669.986328125, 875.7296752929688], [1599.543212890625, 844.0497436523438], [1494.5970458984375, 965.00927734375], [1623.9827880859375, 926.1294555664062], [1734.6793212890625, 944.849365234375], [1713.1148681640625, 943.4093627929688]]"
