Event frame,Sequence frame,Class ID,Score,Bboxes
874,2,38,0.040469732135534286,"[436.9680480957031, 588.4619750976562, 512.9969482421875, 627.4542846679688]"
874,2,38,0.03302378207445145,"[387.8787841796875, 610.7974853515625, 485.7294921875, 672.2531127929688]"
874,2,38,0.02809884585440159,"[377.9992980957031, 557.0691528320312, 517.8045043945312, 633.6544189453125]"
874,2,60,0.014853589236736298,"[932.7071533203125, 632.44140625, 1546.20458984375, 779.5242919921875]"
874,2,60,0.011712135747075081,"[447.4004211425781, 621.10302734375, 1089.7342529296875, 759.0709228515625]"
874,4,60,0.45635995268821716,"[419.812744140625, 626.357421875, 1541.0899658203125, 1018.204345703125]"
874,4,60,0.15795473754405975,"[427.6227722167969, 623.620849609375, 1578.2847900390625, 817.8271484375]"
874,4,60,0.061101991683244705,"[1047.7452392578125, 740.5076293945312, 1464.441650390625, 1007.0394897460938]"
874,4,60,0.04476334899663925,"[485.6437072753906, 612.7947387695312, 1072.4300537109375, 1003.1194458007812]"
874,4,38,0.0277881883084774,"[378.68243408203125, 560.4065551757812, 518.013427734375, 632.8035888671875]"
874,4,38,0.027556316927075386,"[405.4126892089844, 586.606689453125, 511.66790771484375, 627.5875244140625]"
874,4,38,0.02638130635023117,"[456.06671142578125, 590.5437622070312, 516.0108032226562, 627.4676513671875]"
874,4,60,0.02596971206367016,"[640.2409057617188, 621.1616821289062, 942.8225708007812, 769.5723876953125]"
874,4,38,0.0239707063883543,"[394.7223815917969, 609.9821166992188, 485.6570739746094, 673.6483764648438]"
874,4,38,0.017348894849419594,"[361.0593566894531, 568.1198120117188, 481.19683837890625, 665.2471313476562]"
874,4,60,0.015157835558056831,"[448.3820495605469, 621.3125, 1094.19384765625, 760.953125]"
874,4,60,0.01289517804980278,"[930.8822631835938, 632.6682739257812, 1547.234375, 780.7964477539062]"
874,4,38,0.011932059191167355,"[451.46588134765625, 550.4708862304688, 522.627197265625, 629.6723022460938]"
874,6,60,0.4641434848308563,"[421.1392517089844, 626.16552734375, 1541.2728271484375, 1019.9102783203125]"
874,6,60,0.15626053512096405,"[447.05035400390625, 620.1488037109375, 1541.5059814453125, 786.6732177734375]"
874,6,60,0.09042738378047943,"[941.4254760742188, 642.005859375, 1518.37841796875, 1019.4762573242188]"
874,6,60,0.045687220990657806,"[488.28033447265625, 617.8359985351562, 1067.417236328125, 1003.4761352539062]"
874,6,38,0.04053262621164322,"[434.7069396972656, 588.5640869140625, 513.5079956054688, 628.459228515625]"
874,6,60,0.031401377171278,"[642.1492919921875, 622.5701293945312, 938.4486694335938, 768.090087890625]"
874,6,38,0.0298040509223938,"[368.6959228515625, 574.3387451171875, 491.8240966796875, 662.790771484375]"
874,6,38,0.027907719835639,"[385.08551025390625, 558.9358520507812, 518.8627319335938, 632.710205078125]"
874,6,38,0.022548388689756393,"[396.3450012207031, 611.0731811523438, 483.8535461425781, 674.6265258789062]"
874,6,60,0.01789221353828907,"[1038.2950439453125, 746.1970825195312, 1452.8453369140625, 1000.9698486328125]"
874,6,60,0.014812024310231209,"[456.78271484375, 636.3190307617188, 1075.924072265625, 761.5870361328125]"
874,6,60,0.01123538613319397,"[929.5526733398438, 632.769287109375, 1547.9476318359375, 780.1616821289062]"
874,6,38,0.010274086147546768,"[459.5486145019531, 547.866943359375, 523.8359375, 629.1887817382812]"
874,8,60,0.4599413573741913,"[423.7933044433594, 625.18017578125, 1539.4305419921875, 1020.6909790039062]"
874,8,60,0.13312609493732452,"[446.18670654296875, 620.4760131835938, 1544.344970703125, 785.257080078125]"
874,8,60,0.08470842242240906,"[945.5228881835938, 644.4979248046875, 1516.8043212890625, 1019.874267578125]"
874,8,38,0.07005970180034637,"[370.10894775390625, 575.206298828125, 510.6070861816406, 629.6611938476562]"
874,8,38,0.0680096223950386,"[433.3473205566406, 588.6183471679688, 512.5641479492188, 628.4921264648438]"
874,8,60,0.040182437747716904,"[489.57244873046875, 616.6001586914062, 1066.2314453125, 1002.4973754882812]"
874,8,38,0.028015095740556717,"[360.17510986328125, 567.9797973632812, 477.87005615234375, 666.7633056640625]"
874,8,38,0.022336987778544426,"[395.2750244140625, 612.8497314453125, 482.93267822265625, 675.2693481445312]"
874,8,60,0.018870843574404716,"[448.5076904296875, 620.7242431640625, 1086.065185546875, 760.2865600585938]"
874,8,60,0.01579423062503338,"[1038.0552978515625, 746.3453979492188, 1450.581298828125, 1001.1187133789062]"
874,8,38,0.011177347041666508,"[457.8327941894531, 547.935302734375, 523.5685424804688, 629.1423950195312]"
874,10,60,0.47072502970695496,"[428.5905456542969, 625.3577880859375, 1540.8863525390625, 1019.87109375]"
874,10,60,0.1508423388004303,"[444.5046691894531, 621.8097534179688, 1540.0828857421875, 784.6722412109375]"
874,10,38,0.08578804135322571,"[436.23040771484375, 588.8799438476562, 512.3635864257812, 629.0899047851562]"
874,10,60,0.07334940880537033,"[1049.4521484375, 740.1067504882812, 1465.11865234375, 1007.2501831054688]"
874,10,38,0.06189410388469696,"[371.0545654296875, 574.860107421875, 509.86346435546875, 630.502197265625]"
874,10,60,0.042129140347242355,"[490.2087707519531, 616.0984497070312, 1066.0018310546875, 1002.6473999023438]"
874,10,38,0.02497321180999279,"[390.50506591796875, 614.5640869140625, 481.73187255859375, 675.6709594726562]"
874,10,38,0.020027469843626022,"[361.4839172363281, 568.5314331054688, 476.53875732421875, 669.7618408203125]"
874,10,60,0.017046326771378517,"[449.7206115722656, 621.240234375, 1075.310546875, 760.5128784179688]"
874,10,38,0.011262434534728527,"[458.30792236328125, 551.0925903320312, 523.8027954101562, 629.83154296875]"
874,10,60,0.011162127368152142,"[931.0628662109375, 636.8250122070312, 1546.9405517578125, 992.868896484375]"
874,10,60,0.010649965144693851,"[797.9288940429688, 534.6755981445312, 1190.90625, 627.8484497070312]"
967,-10,60,0.5110793709754944,"[414.8660888671875, 621.43603515625, 1555.15283203125, 1015.8635864257812]"
967,-10,60,0.18830910325050354,"[445.2310791015625, 624.2136840820312, 1556.759033203125, 786.7664184570312]"
967,-10,38,0.1450757086277008,"[1479.9654541015625, 615.3421630859375, 1554.2930908203125, 665.3033447265625]"
967,-10,32,0.12517105042934418,"[1481.0284423828125, 617.6961059570312, 1533.05126953125, 662.2045288085938]"
967,-10,60,0.10410378128290176,"[929.2581787109375, 642.671142578125, 1523.574462890625, 1020.1989135742188]"
967,-10,60,0.06024719029664993,"[497.26422119140625, 597.8427734375, 1040.421875, 992.3451538085938]"
967,-10,60,0.038804780691862106,"[1039.8712158203125, 737.966552734375, 1461.818603515625, 1003.3473510742188]"
967,-10,60,0.019204821437597275,"[462.3420104980469, 634.7196655273438, 1070.5439453125, 760.5362548828125]"
967,-10,38,0.014686212874948978,"[529.4441528320312, 554.55078125, 678.7462158203125, 625.5087890625]"
967,-8,60,0.4435117244720459,"[449.1416931152344, 628.166015625, 1540.5062255859375, 966.0864868164062]"
967,-8,60,0.18756107985973358,"[450.90484619140625, 626.1090087890625, 1555.59765625, 791.00830078125]"
967,-8,38,0.13338062167167664,"[1478.4605712890625, 615.11572265625, 1539.823486328125, 664.6449584960938]"
967,-8,60,0.1023118868470192,"[925.5513305664062, 642.3572998046875, 1523.4344482421875, 1019.5531005859375]"
967,-8,32,0.0707896500825882,"[1480.158935546875, 617.7844848632812, 1532.281982421875, 661.9013671875]"
967,-8,60,0.03484635055065155,"[1039.820556640625, 738.3428955078125, 1460.173583984375, 1003.2508544921875]"
967,-8,60,0.03024938888847828,"[499.5969543457031, 602.5376586914062, 1037.03271484375, 991.505859375]"
967,-8,60,0.02238677442073822,"[460.51611328125, 635.0504150390625, 1076.1702880859375, 759.1688232421875]"
967,-8,38,0.016507530584931374,"[530.6304931640625, 552.287109375, 674.349853515625, 626.9386596679688]"
967,-6,60,0.5144615173339844,"[427.203857421875, 622.5308837890625, 1553.9825439453125, 1016.5087280273438]"
967,-6,60,0.1698378175497055,"[454.6328430175781, 626.0419311523438, 1554.0772705078125, 795.7045288085938]"
967,-6,38,0.165788471698761,"[1477.9345703125, 615.1567993164062, 1549.7718505859375, 662.39599609375]"
967,-6,32,0.08589290827512741,"[1479.520263671875, 617.28662109375, 1531.2039794921875, 661.6832885742188]"
967,-6,60,0.06800844520330429,"[482.3524475097656, 618.2440185546875, 1092.24169921875, 980.14453125]"
967,-6,60,0.046098798513412476,"[971.4564208984375, 665.8047485351562, 1511.897705078125, 1011.7032470703125]"
967,-6,38,0.020814578980207443,"[540.5151977539062, 556.4221801757812, 684.8450317382812, 630.3916015625]"
967,-6,60,0.020672878250479698,"[514.8119506835938, 525.276123046875, 1231.2574462890625, 632.7991943359375]"
967,-6,60,0.015221945010125637,"[464.9361572265625, 635.9390869140625, 1052.9713134765625, 760.987548828125]"
967,-4,60,0.4521051347255707,"[507.328369140625, 623.931640625, 1545.8128662109375, 1016.3043212890625]"
967,-4,60,0.17745499312877655,"[478.6186218261719, 633.381591796875, 1075.2373046875, 1000.5389404296875]"
967,-4,38,0.1645866334438324,"[1480.0142822265625, 613.8142700195312, 1585.8272705078125, 662.6893920898438]"
967,-4,60,0.10165595263242722,"[480.17547607421875, 633.287841796875, 1559.161865234375, 772.828125]"
967,-4,32,0.09180737286806107,"[1479.2001953125, 616.5170288085938, 1530.6480712890625, 661.2113647460938]"
967,-4,38,0.05151037126779556,"[1478.066650390625, 614.8958740234375, 1532.3642578125, 663.019287109375]"
967,-4,60,0.03449887037277222,"[966.5521850585938, 666.3478393554688, 1511.1673583984375, 1011.29638671875]"
967,-4,60,0.01542475912719965,"[465.2937927246094, 635.7667846679688, 1052.1053466796875, 761.0816650390625]"
967,-4,38,0.013702791184186935,"[563.6859741210938, 557.637939453125, 698.0717163085938, 624.1651611328125]"
967,-4,60,0.013635493814945221,"[786.510986328125, 535.412841796875, 1191.650390625, 628.7650756835938]"
967,-4,38,0.012744057923555374,"[1511.78076171875, 627.3634033203125, 1580.0709228515625, 662.8185424804688]"
967,-2,60,0.46200549602508545,"[452.110107421875, 626.8833618164062, 1554.0206298828125, 975.2958374023438]"
967,-2,38,0.22086180746555328,"[1479.93359375, 613.5928344726562, 1583.2691650390625, 662.2520751953125]"
967,-2,60,0.15149685740470886,"[451.981689453125, 627.5752563476562, 1554.7855224609375, 790.5413818359375]"
967,-2,60,0.12061844766139984,"[931.0267944335938, 642.7732543945312, 1522.7584228515625, 1020.4111938476562]"
967,-2,32,0.08238011598587036,"[1478.894775390625, 615.9049682617188, 1529.73291015625, 661.1094970703125]"
967,-2,38,0.058712489902973175,"[1477.851318359375, 614.2816162109375, 1531.380859375, 662.7689208984375]"
967,-2,38,0.03059125319123268,"[1514.066162109375, 626.0560302734375, 1578.9140625, 659.5370483398438]"
967,-2,38,0.022825798019766808,"[588.198974609375, 556.8495483398438, 709.6740112304688, 622.076171875]"
967,-2,60,0.02107124961912632,"[504.00347900390625, 599.5128784179688, 1033.1925048828125, 990.05908203125]"
967,-2,60,0.01829068921506405,"[568.1976928710938, 524.131591796875, 1195.0125732421875, 621.81640625]"
967,-2,38,0.011112642474472523,"[1500.3294677734375, 619.32763671875, 1617.7877197265625, 667.7443237304688]"
967,-2,38,0.01027352549135685,"[518.0508422851562, 604.3313598632812, 555.13134765625, 647.6414794921875]"
967,0,60,0.5047675371170044,"[452.76043701171875, 626.2341918945312, 1556.52685546875, 973.1846923828125]"
967,0,60,0.16423888504505157,"[452.1983337402344, 627.6919555664062, 1558.96142578125, 793.0206298828125]"
967,0,60,0.11526144295930862,"[926.82275390625, 641.1427612304688, 1524.567626953125, 1020.7181396484375]"
967,0,32,0.09960255771875381,"[1478.8319091796875, 614.6262817382812, 1529.82470703125, 660.1954956054688]"
967,0,38,0.08358719199895859,"[1476.6416015625, 611.1146240234375, 1535.8626708984375, 663.60009765625]"
967,0,38,0.04665636271238327,"[1507.10009765625, 623.5177001953125, 1576.2862548828125, 659.406494140625]"
967,0,60,0.03151587024331093,"[1039.6737060546875, 738.6744995117188, 1463.5025634765625, 1003.8164672851562]"
967,0,60,0.02921300195157528,"[489.3170471191406, 632.1289672851562, 1054.8780517578125, 998.5748291015625]"
967,0,38,0.025176294147968292,"[564.4268798828125, 556.45751953125, 713.9380493164062, 624.1368408203125]"
967,0,38,0.01400500163435936,"[1479.342041015625, 616.3827514648438, 1588.5841064453125, 663.322509765625]"
967,0,60,0.013063671998679638,"[476.9055480957031, 623.298828125, 1005.1801147460938, 759.8243408203125]"
967,0,38,0.011667352169752121,"[981.2341918945312, 586.10400390625, 1022.2867431640625, 785.8497314453125]"
967,0,60,0.01150096207857132,"[790.1058959960938, 533.4356689453125, 1191.2938232421875, 627.9747314453125]"
967,2,60,0.5615586042404175,"[424.6253356933594, 620.9403686523438, 1564.581298828125, 1016.5965576171875]"
967,2,60,0.3058653771877289,"[484.1625671386719, 631.75439453125, 1080.8199462890625, 1002.55126953125]"
967,2,60,0.21149349212646484,"[444.0217590332031, 623.57568359375, 1558.6748046875, 790.5335083007812]"
967,2,38,0.15591508150100708,"[1480.0267333984375, 612.5814819335938, 1587.2738037109375, 661.3248291015625]"
967,2,32,0.07219778746366501,"[1479.0205078125, 614.1534423828125, 1529.3876953125, 659.7095336914062]"
967,2,38,0.0709582045674324,"[1518.0648193359375, 622.2069702148438, 1585.8260498046875, 659.036865234375]"
967,2,60,0.05359455198049545,"[911.1637573242188, 647.5645141601562, 1515.9383544921875, 1017.6416625976562]"
967,2,38,0.04983212426304817,"[1476.7957763671875, 609.65234375, 1536.8372802734375, 663.549072265625]"
967,2,32,0.028549684211611748,"[719.0220336914062, 597.2447509765625, 737.6302490234375, 614.927978515625]"
967,2,60,0.014326678588986397,"[468.1548156738281, 637.1793823242188, 1076.2587890625, 764.523193359375]"
967,2,60,0.012248205952346325,"[806.6546630859375, 535.973388671875, 1193.390625, 628.2766723632812]"
967,2,38,0.01166588719934225,"[980.9715576171875, 586.7646484375, 1022.095458984375, 786.1171875]"
967,2,60,0.011244542896747589,"[909.6856689453125, 631.4003295898438, 1544.5245361328125, 777.2266845703125]"
967,2,38,0.01107077393680811,"[562.9029541015625, 556.622802734375, 728.9064331054688, 624.3099365234375]"
967,2,60,0.010971677489578724,"[693.21826171875, 500.24371337890625, 828.3970947265625, 547.710693359375]"
967,4,60,0.49931204319000244,"[426.1332092285156, 625.5074462890625, 1553.0341796875, 1015.8474731445312]"
967,4,38,0.12588270008563995,"[600.32470703125, 558.714599609375, 723.6145629882812, 621.965087890625]"
967,4,60,0.11748987436294556,"[493.3321533203125, 630.3153076171875, 1553.0179443359375, 792.0303344726562]"
967,4,38,0.10049772262573242,"[1485.9552001953125, 612.215087890625, 1590.257568359375, 660.4214477539062]"
967,4,60,0.09849969297647476,"[484.2315368652344, 611.6202392578125, 1108.1817626953125, 984.5607299804688]"
967,4,32,0.08343575149774551,"[1479.3531494140625, 612.7105712890625, 1529.075439453125, 657.8281860351562]"
967,4,60,0.05931420996785164,"[920.7738037109375, 649.3775634765625, 1519.73095703125, 1017.349609375]"
967,4,38,0.0304462481290102,"[1476.654296875, 610.7092895507812, 1537.0533447265625, 660.4070434570312]"
967,4,38,0.022204820066690445,"[1521.192138671875, 625.2013549804688, 1592.917236328125, 659.7198486328125]"
967,4,32,0.02033304236829281,"[714.8048706054688, 596.6370239257812, 733.9561767578125, 614.3079833984375]"
967,4,60,0.013594689778983593,"[469.1624755859375, 637.72998046875, 1074.0447998046875, 765.6873168945312]"
967,4,38,0.011607469990849495,"[981.1822509765625, 587.577392578125, 1022.31005859375, 785.8831787109375]"
967,4,60,0.011387147009372711,"[807.5130004882812, 536.0701904296875, 1194.6551513671875, 628.7023315429688]"
967,4,38,0.011198312975466251,"[530.9622192382812, 557.0944213867188, 729.8090209960938, 638.1092529296875]"
967,4,38,0.010914879851043224,"[1517.201171875, 618.1998901367188, 1622.2197265625, 665.7781982421875]"
967,6,60,0.5492250919342041,"[430.1153564453125, 622.40234375, 1558.847412109375, 1019.0713500976562]"
967,6,60,0.2785547971725464,"[484.1659851074219, 631.0804443359375, 1074.842529296875, 1001.3645629882812]"
967,6,60,0.18461169302463531,"[447.995849609375, 625.909912109375, 1573.59130859375, 808.3987426757812]"
967,6,38,0.136430025100708,"[1480.5621337890625, 609.92626953125, 1583.944580078125, 659.8042602539062]"
967,6,32,0.09780041128396988,"[1479.9117431640625, 611.1593627929688, 1528.7701416015625, 656.8008422851562]"
967,6,38,0.06737926602363586,"[601.0133666992188, 558.9344482421875, 727.5631103515625, 620.7562255859375]"
967,6,60,0.032393328845500946,"[1040.871826171875, 739.7325439453125, 1474.77392578125, 1003.9071655273438]"
967,6,32,0.02861136943101883,"[711.0919189453125, 596.099365234375, 729.5747680664062, 613.2122192382812]"
967,6,38,0.022533074021339417,"[1477.2696533203125, 609.4835205078125, 1535.3841552734375, 658.4926147460938]"
967,6,60,0.02001219056546688,"[475.53643798828125, 636.3501586914062, 1065.8128662109375, 767.2109985351562]"
967,6,38,0.019369879737496376,"[1520.8621826171875, 619.956787109375, 1598.5062255859375, 658.1560668945312]"
967,6,60,0.012243847362697124,"[914.996826171875, 631.9878540039062, 1544.9669189453125, 776.9740600585938]"
967,6,38,0.011098138988018036,"[979.3068237304688, 589.145751953125, 1012.8792114257812, 786.5552368164062]"
967,6,60,0.010906537063419819,"[794.5380859375, 533.9343872070312, 1190.57421875, 628.4365234375]"
967,8,60,0.6148315668106079,"[427.6682434082031, 622.0169067382812, 1560.5714111328125, 1017.7531127929688]"
967,8,60,0.18692642450332642,"[449.820068359375, 627.4495239257812, 1559.239013671875, 790.6546630859375]"
967,8,60,0.09517613053321838,"[481.55975341796875, 620.3379516601562, 1065.2802734375, 995.5321655273438]"
967,8,32,0.04640751704573631,"[1480.997314453125, 610.1387329101562, 1529.4417724609375, 655.879638671875]"
967,8,32,0.038573041558265686,"[707.5442504882812, 595.3402709960938, 724.9888305664062, 612.2615966796875]"
967,8,60,0.037468887865543365,"[587.0448608398438, 527.59423828125, 1238.8172607421875, 632.7509155273438]"
967,8,60,0.029856234788894653,"[1040.37451171875, 738.5338745117188, 1484.352783203125, 1004.2998657226562]"
967,8,38,0.021830549463629723,"[611.71044921875, 559.617919921875, 726.7476806640625, 619.1972045898438]"
967,8,60,0.021013328805565834,"[487.480224609375, 633.4977416992188, 1052.9288330078125, 771.3521728515625]"
967,8,38,0.01717344857752323,"[1480.9285888671875, 608.1500854492188, 1568.465576171875, 659.563720703125]"
967,8,38,0.014890442602336407,"[1506.75146484375, 614.641357421875, 1602.0361328125, 658.3292236328125]"
967,8,38,0.01422796305269003,"[981.3419189453125, 590.43212890625, 1022.0166015625, 786.656982421875]"
967,8,60,0.010458088479936123,"[701.4053344726562, 507.51934814453125, 824.3973388671875, 622.2284545898438]"
967,10,60,0.5191707611083984,"[425.7967834472656, 624.71240234375, 1562.76953125, 1017.587158203125]"
967,10,60,0.20823834836483002,"[480.2147521972656, 625.6317138671875, 1064.8468017578125, 999.7875366210938]"
967,10,60,0.14957846701145172,"[447.4032897949219, 627.0549926757812, 1591.294189453125, 817.198974609375]"
967,10,38,0.07361668348312378,"[1483.6927490234375, 607.0611572265625, 1574.846435546875, 658.8045043945312]"
967,10,32,0.03825328126549721,"[1480.2423095703125, 608.8690795898438, 1531.5477294921875, 655.736328125]"
967,10,60,0.03155801072716713,"[1041.712158203125, 737.51171875, 1475.9288330078125, 1003.71728515625]"
